Product_id Rating Timestamp Reviewer_id
1 4 1203897600 1484
1 4 1215475200 11137
1 4 1229299200 3678
1 4 1235001600 11737
1 5 1241395200 26758
1 4 1243728000 9639
1 4 1248739200 6091
1 4 1257638400 7565
1 4 1270252800 23391
1 4 1279411200 21338
1 5 1283472000 21275
1 4 1283817600 11419
1 5 1289001600 24616
1 4 1296345600 2768
1 5 1297728000 17311
1 4 1306195200 24909
1 5 1321833600 155
2 5 1212451200 31597
2 5 1226188800 30704
2 4 1289952000 17950
2 5 1316131200 5977
2 5 1316995200 1948
3 4 1187654400 19194
3 4 1201651200 8844
3 4 1217376000 26413
3 3 1221091200 28066
3 4 1228348800 21433
3 1 1234483200 1909
3 4 1264377600 4615
3 4 1272326400 9104
3 5 1278201600 4673
3 3 1279929600 19284
3 4 1287014400 2571
3 4 1293667200 18463
3 4 1295913600 23034
3 2 1299196800 10837
3 4 1301184000 20713
3 3 1303862400 11417
3 1 1312329600 856
3 4 1320624000 32120
3 5 1321920000 17534
3 4 1339027200 10363
3 3 1343260800 27721
5 4 1170979200 16348
5 1 1184457600 5378
5 4 1216166400 5028
5 5 1226880000 2005
5 5 1226966400 13140
5 4 1240012800 14133
5 5 1245110400 19098
5 4 1247011200 8314
5 5 1250640000 5960
5 5 1262563200 14040
5 5 1263945600 13217
5 5 1266364800 26728
5 4 1266624000 27239
5 4 1269388800 20992
5 4 1276560000 11320
5 5 1276732800 26907
5 5 1283040000 28744
5 5 1294358400 21971
5 5 1294531200 29679
5 4 1296950400 22272
5 5 1298246400 25467
5 5 1298246400 14646
5 4 1300838400 6018
5 4 1308960000 9185
5 5 1322438400 23324
5 5 1322956800 16557
5 5 1327190400 31561
5 5 1327190400 7145
5 5 1328400000 7877
5 5 1328832000 23945
5 5 1335052800 25403
5 5 1336348800 1641
8 4 1201132800 16337
8 5 1206489600 2502
8 4 1211846400 23453
8 4 1222560000 30385
8 4 1233187200 19104
8 4 1246406400 1274
8 4 1252281600 11923
8 4 1253318400 3480
8 5 1253577600 27540
8 5 1254700800 18717
8 5 1265500800 15363
8 4 1266969600 15838
8 1 1284422400 25676
8 2 1289260800 15356
9 5 1215734400 3188
9 4 1224633600 33113
9 4 1224633600 26212
9 5 1235433600 9773
9 5 1235433600 31299
9 4 1267660800 31640
9 5 1337299200 13785
9 5 1343174400 2895
10 3 1215043200 27658
10 4 1218412800 17501
10 2 1238112000 2214
10 3 1243987200 33081
10 5 1248739200 32561
10 4 1267056000 249
10 4 1268524800 23509
10 5 1299801600 24987
10 4 1301270400 23456
10 4 1303257600 13502
10 2 1311292800 31243
10 4 1325376000 31014
10 3 1337558400 13729
10 5 1346112000 7239
11 3 1192752000 22729
11 5 1204934400 32370
11 5 1205107200 14348
11 5 1207526400 18296
11 5 1241654400 7997
11 5 1245888000 6093
11 5 1247616000 29289
11 4 1251504000 3072
11 5 1262995200 14836
11 5 1268870400 33534
11 5 1275004800 1816
11 4 1284076800 24252
11 4 1295913600 7459
11 5 1342915200 11331
12 4 1170720000 1395
12 4 1239062400 26558
12 4 1253750400 18523
12 5 1263340800 6948
12 4 1281657600 16554
12 5 1282089600 24252
12 4 1285632000 11394
12 5 1298246400 24324
12 1 1306368000 30180
12 4 1325462400 10933
12 4 1329350400 20200
12 5 1336089600 23939
12 4 1339545600 30458
12 5 1341532800 4305
13 4 1222732800 10310
13 5 1250380800 20734
13 5 1267056000 2836
13 3 1267228800 14856
13 5 1267920000 18107
13 5 1268092800 10983
13 4 1281744000 29458
13 5 1285113600 14912
13 4 1294272000 676
13 5 1295481600 465
13 4 1296345600 9702
13 4 1308268800 5779
13 5 1311206400 11415
13 4 1312502400 6417
13 4 1329436800 26564
13 4 1331078400 23847
14 5 1146528000 16089
14 5 1156118400 30506
14 5 1156118400 12711
14 5 1160784000 33427
14 5 1161475200 9578
14 4 1161734400 12805
14 5 1170028800 1490
14 5 1172448000 40
14 5 1188950400 26659
14 5 1192147200 7243
14 5 1193011200 18462
14 5 1202169600 15468
14 5 1204761600 31161
14 5 1207699200 25561
14 4 1209081600 24831
14 4 1210118400 19327
14 5 1211068800 10947
14 5 1224806400 13961
14 5 1226966400 1591
14 5 1230422400 6701
14 5 1240272000 20078
14 4 1243382400 18657
14 5 1248912000 31741
14 4 1254873600 3935
14 5 1256428800 33265
14 5 1261872000 16558
14 5 1272585600 19916
14 5 1273795200 921
14 5 1278547200 3321
14 5 1293667200 9548
14 4 1295136000 8956
14 5 1296345600 26826
14 5 1298160000 16796
14 5 1298160000 3298
14 5 1312761600 12005
14 5 1315353600 25375
14 5 1317168000 9851
14 4 1320278400 6479
14 5 1323043200 27309
14 5 1325030400 32419
14 5 1326499200 11915
14 5 1327881600 24252
14 5 1333756800 17927
14 5 1335052800 31251
14 5 1336089600 14010
14 5 1338422400 25691
14 5 1340582400 24488
14 5 1340582400 4896
15 4 1140480000 26695
15 4 1148256000 18526
15 3 1151452800 6828
15 4 1154908800 22781
15 4 1183334400 3593
15 4 1201737600 6731
15 4 1205712000 15913
15 4 1208217600 29182
15 4 1210118400 15469
15 3 1216512000 1643
15 4 1228694400 11000
15 4 1230508800 23870
15 3 1232668800 30928
15 5 1243123200 26221
15 5 1251072000 18012
15 5 1255305600 23930
15 4 1256428800 8973
15 4 1256601600 280
15 4 1263772800 26760
15 5 1265155200 1384
15 3 1278374400 31578
15 5 1282089600 29869
