user_item_id,score
77464,2.1501746
79135,2.557291
78505,2.2417119
79021,2.2102628
78960,2.1549737
78911,2.194727
78897,2.3031855
78887,2.399464
78502,2.3016527
85479,2.4282417
85480,2.352055
85459,2.2982118
85389,2.28206
81023,2.3721428
85289,2.3644161
81012,2.1448758
81691,2.3887866
85258,2.1938586
85240,2.3328555
85230,2.3107662
85185,2.3247209
85114,2.375032
85073,2.2511365
85083,2.1819365
82418,2.2349727
82760,2.283303
82120,2.3760965
84945,2.24423
82103,2.2780552
84893,2.1884322
84880,2.2239845
84883,2.2724948
82754,2.3364303
82097,2.3975828
84836,2.328527
80992,2.2120075
84734,2.398378
80990,2.2660384
82083,2.3111293
84568,2.2943037
84561,2.3327076
81664,2.348416
84482,2.18454
84457,2.296862
82401,2.411083
84405,2.4035606
82052,2.2040708
82734,2.418998
80984,2.2884955
84322,2.417247
84256,2.3042274
82357,2.3983173
80978,2.3890414
84213,2.3122222
84202,2.3257482
82355,2.374706
80972,2.2441216
84158,2.1467211
84137,2.2919276
84040,2.211218
84026,2.3843546
84013,2.258804
84014,2.2908335
82354,2.3265464
82021,2.3050168
81621,2.3333337
83934,2.1980155
83887,2.33059
83860,2.4269633
83862,2.294506
81995,2.3449187
80930,2.3232753
83833,2.4472954
80926,2.208535
81988,2.2785194
83768,2.335854
83725,2.2232978
83736,2.2545867
83747,2.2807117
80921,2.1937244
83683,2.2675786
83545,2.1892958
81596,2.1623387
82689,2.2764237
83403,2.2577765
81957,2.3257637
80881,2.3590791
80865,2.2993307
80868,2.2751362
80873,2.309664
80844,2.2929273
83321,2.4235451
83309,2.311283
81586,2.3089435
81583,2.204435
82327,2.3613155
81944,2.3806121
83228,2.2029703
80813,2.1996562
80802,2.3100772
92647,2.2264392
93549,2.5307994
93429,2.2414782
93398,2.3172839
93119,2.340692
93216,2.1857638
83314,2.19911
94473,2.3884
94468,2.36395
7492,2.3252609
7490,2.3548214
7488,2.305201
15798,2.4278224
7479,2.3672245
7478,2.281232
7475,2.2658846
46868,2.303186
3664,2.3681164
7465,2.2680073
9661,2.322104
99534,2.6266713
7362,2.2867882
5057,2.2928612
7444,2.2863495
7441,2.4080012
25833,2.295675
87410,2.3238502
7360,2.3379133
7424,2.3730276
70952,2.2249482
7412,2.226885
5411,2.2865205
7408,2.3455164
84246,2.3634915
78470,2.3307347
88619,2.2393613
7392,2.3366864
7387,2.2872481
7374,2.2806327
57294,2.341002
56010,2.3240783
17898,2.2974925
95894,2.444149
95972,2.4279044
96730,2.4510868
96720,2.2620294
96710,2.296214
96701,2.4287426
96702,2.331224
96694,2.267259
96576,2.2127395
95968,2.3624578
95965,2.2643685
96378,2.2166042
96364,2.357944
96294,2.2103164
96176,2.222248
99273,2.330331
1725,2.2392998
54179,2.4327297
2386,2.3426836
2388,2.231838
2123,2.2435403
2308,2.3285096
2122,2.3715556
4101,2.3333104
4087,2.3759136
85665,2.3682222
25607,2.3162048
71203,2.2452996
25605,2.164824
85486,2.1778312
8119,2.3870227
7630,2.2550013
19037,2.3635323
8118,2.2948732
95815,2.2893019
7810,2.2348783
8111,2.248903
8112,2.3698344
76532,2.3560028
7809,2.2256103
91742,2.2758207
84540,2.2300324
7806,2.3912609
7807,2.3090825
8108,2.3282394
93176,2.4766622
93121,2.305568
8107,2.2021677
8105,2.2462797
5359,2.3346598
67543,2.382789
82398,2.2177408
8101,2.443697
77731,2.309424
4464,2.3149657
82575,2.3483675
8097,2.3940349
8098,2.3410866
18657,2.2708416
81018,2.376239
7803,2.2681642
7627,2.3565774
86458,2.2932112
5255,2.3184574
78561,2.3525236
99034,2.335429
98838,2.2121835
8087,2.3712256
8085,2.2267551
7800,2.1746128
84397,2.2527735
93538,2.2281322
8081,2.1550791
85721,2.3808987
7798,2.4180489
72983,2.2938478
5133,2.1971543
17067,2.3229434
19785,2.3648975
66778,2.3514154
5210,2.2779052
8069,2.2893927
81678,2.33289
8068,2.202362
8067,2.372007
81674,2.3277082
93470,2.3195746
85029,2.3308954
7795,2.2993095
7796,2.3383684
4319,2.3391504
52440,2.3989255
8063,2.2185638
8060,2.2778866
86484,2.270818
67065,2.212623
96151,2.1898615
7793,2.316635
8050,2.3708432
8052,2.2580793
7792,2.1853218
30795,2.4619048
8046,2.3344922
7791,2.3261118
8042,2.1469123
8043,2.4505522
7619,2.3798614
8040,2.2819111
66347,2.185855
98849,2.160888
78238,2.2898488
8037,2.2089527
8038,2.23736
84789,2.373011
7789,2.3799562
6193,2.2361827
8031,2.2847474
7787,2.3493056
7784,2.2034123
7785,2.1839075
82558,2.39136
8027,2.3608522
21675,2.3283315
8024,2.2561371
19139,2.2205746
4014,2.1817033
85219,2.3319159
3642,2.4059095
7782,2.2919486
8016,2.4331832
8017,2.2772949
7615,2.240417
7781,2.3155558
8013,2.2801654
18785,2.22376
8011,2.3233004
7779,2.3190947
7778,2.3235633
7777,2.3463402
7776,2.350342
73149,2.473592
7772,2.2841706
7773,2.3500268
73008,2.307777
7771,2.2818096
84453,2.342282
3614,2.265466
7996,2.170475
7765,2.3351338
7766,2.3731928
7993,2.42952
7608,2.2080152
7987,2.3348968
7762,2.3254848
70689,2.3631845
71874,2.307966
7760,2.4245188
7756,2.1917403
7758,2.212225
7980,2.4648373
92862,2.276757
863,2.2834518
7978,2.5227187
84011,2.3188045
84185,2.2719789
86938,2.2795775
7973,2.2837744
7974,2.241957
7753,2.4115105
5996,2.1843286
7970,2.191671
83954,2.3364127
71238,2.2958121
7968,2.3063252
7965,2.3317454
7963,2.3505263
592,2.3885798
7961,2.4015803
7958,2.1939366
98637,2.283092
7957,2.4882677
7953,2.4078732
7954,2.2199533
7751,2.2955327
83837,2.3481462
82360,2.1684139
73251,2.3692584
7750,2.3037114
7747,2.2419937
7748,2.189517
7946,2.3418708
68172,2.1976151
7746,2.3527436
65616,2.2746973
7943,2.2374961
7944,2.330851
52150,2.3591723
7941,2.3462474
7938,2.3161824
7934,2.281333
81974,2.2605822
72460,2.3712218
7930,2.3898864
7743,2.3445299
7744,2.2082112
7742,2.3342848
77244,2.2855265
92903,2.4225087
68784,2.2252283
7924,2.257333
7741,2.3073575
98797,2.3121905
7603,2.327864
7740,2.2210538
92519,2.258649
7739,2.2652364
50415,2.4282396
57597,2.362166
80938,2.3319955
88160,2.2620752
72908,2.2672634
7912,2.3500628
89468,2.3155966
81950,2.3304265
82329,2.2935221
7738,2.4990613
7737,2.2682168
52040,2.3125668
89516,2.3235006
7905,2.418334
7735,2.3069856
7903,2.2943249
73051,2.3096719
92653,2.286835
7732,2.247789
7731,2.2645268
7730,2.263781
7728,2.2090025
3197,2.1971073
7723,2.2672315
69815,2.2469537
7722,2.2749476
69861,2.2432137
7721,2.2140596
7887,2.3360696
7720,2.3031864
83266,2.1573713
6079,2.3473659
67553,2.3184369
74066,2.3652678
7882,2.4052641
73572,2.28176
7718,2.3165941
7881,2.313865
7591,2.3085873
7713,2.321705
50082,2.3607273
7714,2.3225613
7715,2.293785
7716,2.3506753
39133,2.3035882
7712,2.346081
7710,2.2866578
7711,2.3469505
7876,2.3255765
7588,2.290386
7589,2.3188636
7707,2.3951535
7708,2.1874738
7709,2.2727463
75552,2.4993763
80935,2.3797665
7705,2.252862
7706,2.3468504
7872,2.2947125
7873,2.4109576
7586,2.258358
7587,2.153958
7867,2.218759
7868,2.2517765
7869,2.3920395
7870,2.2924564
7703,2.3353543
7864,2.435446
72872,2.4280136
7700,2.419984
7701,2.279085
7702,2.3495886
71000,2.3868787
86220,2.3714879
3115,2.3891728
7698,2.2040446
93055,2.388413
7697,2.2108545
91698,2.1928124
7695,2.449941
83134,2.3048751
67030,2.399985
7694,2.3713129
7693,2.2030394
7855,2.1849718
7691,2.3012397
7689,2.3976724
7690,2.226462
7685,2.3285208
7687,2.2803485
7683,2.3497782
7850,2.2645578
78899,2.301095
91675,2.356878
39202,2.3143237
7593,2.332782
7846,2.3440835
7847,2.4514124
7681,2.2849073
98943,2.217416
73074,2.1968918
7679,2.443462
7677,2.4657674
7678,2.3391955
73073,2.3075137
7676,2.3821368
51917,2.3271441
3199,2.3210826
91687,2.4485576
91646,2.602987
91678,2.2488205
91677,2.3279757
7833,2.2278502
88197,2.2682898
91684,2.360523
91636,2.3771603
91644,2.4085526
91649,2.2051609
91654,2.3553846
7674,2.3586261
91674,2.3386457
5142,2.3254898
91662,2.2932534
91652,2.291463
91647,2.357348
91633,2.311885
7576,2.2323725
91645,2.3874707
91681,2.4156208
91648,2.4388852
91628,2.3913236
7575,2.3701594
7672,2.371114
7673,2.1951103
91629,2.408697
7669,2.2346702
7670,2.3286226
7671,2.3358474
91643,2.3945374
7826,2.3760176
7827,2.2574186
82589,2.162986
7667,2.3191323
7668,2.3336573
91676,2.269368
91671,2.2778668
7666,2.421568
91630,2.1946876
91670,2.257633
91638,2.1821153
78710,2.3338919
7664,2.2752883
77376,2.3347807
7571,2.3326333
7572,2.2526746
7662,2.1599164
94354,2.3622198
7659,2.3753104
91627,2.4194355
7569,2.310108
7657,2.3714068
7567,2.2339208
7566,2.3796818
7564,2.1856177
7654,2.3172514
7655,2.3038955
7561,2.3137624
81918,2.2905657
7562,2.2344286
7651,2.3356872
7652,2.3269145
91637,2.3768914
7649,2.3416162
7650,2.274317
78564,2.259174
7646,2.3610785
7647,2.4296813
7648,2.3873866
7643,2.3366046
7644,2.356915
71374,2.425391
7637,2.3690877
7638,2.3771276
7639,2.169959
7640,2.383357
7641,2.4775195
6737,2.2464192
6471,2.2714639
6449,2.3045058
6406,2.3400989
6290,2.3339474
6131,2.294155
95482,2.4463115
10492,2.3939195
9670,2.3403065
10470,2.2914395
9662,2.282661
10317,2.245441
10286,2.2160408
10275,2.302264
97000,2.314452
10264,2.2226093
10201,2.2185607
10119,2.2906888
9645,2.3794515
10034,2.3502996
10023,2.2854152
10001,2.3068488
96166,2.360452
2838,2.37961
13436,2.2633705
86032,2.2778852
8734,2.2969165
13401,2.352098
13350,2.2834523
13297,2.217973
13207,2.1817923
14537,2.4431555
14381,2.278717
14503,2.2441154
14376,2.3144116
14363,2.228151
14440,2.2749693
14428,2.2005932
14424,2.2903361
14425,2.3885922
14420,2.292831
14415,2.3639975
14407,2.2199185
14408,2.4409444
14405,2.4677565
14395,2.3313706
14393,2.4538038
15853,2.23704
15809,2.3418329
15802,2.276403
89638,2.4136596
15564,2.4199781
15490,2.3327074
15344,2.3096404
15107,2.3893828
15084,2.43106
15079,2.2727823
23505,2.3332582
17764,2.361741
17606,2.3081348
10336,2.343385
10376,2.2824533
10377,2.4232795
10335,2.416402
10372,2.358718
10368,2.3891888
10366,2.3704205
10334,2.3966284
10356,2.3792973
10342,2.391052
