user_item_id,score
77464,2.3151283
79135,2.4596338
78505,2.2552893
79021,2.2160985
78960,2.1762717
78911,2.216078
78897,2.3567846
78887,2.3419063
78502,2.17767
85479,2.4048715
85480,2.322609
85459,2.2938411
85389,2.2824426
81023,2.344972
85289,2.346875
81012,2.1349394
81691,2.3737085
85258,2.3306468
85240,2.3328648
85230,2.2794883
85185,2.3343208
85114,2.5640337
85073,2.252038
85083,2.210001
82418,2.2860754
82760,2.3354926
82120,2.3654
84945,2.235228
82103,2.280903
84893,2.2012749
84880,2.3367732
84883,2.3326845
82754,2.336237
82097,2.389605
84836,2.2640305
80992,2.2582347
84734,2.4472547
80990,2.2973893
82083,2.2958355
84568,2.283666
84561,2.38192
81664,2.3849082
84482,2.2389107
84457,2.3657262
82401,2.4053857
84405,2.2713137
82052,2.2185833
82734,2.3942156
80984,2.661232
84322,2.4116344
84256,2.2857962
82357,2.3903668
80978,2.359257
84213,2.338056
84202,2.3207603
82355,2.33947
80972,2.256976
84158,2.157408
84137,2.3450134
84040,2.2088208
84026,2.3644648
84013,2.2958598
84014,2.390064
82354,2.3039896
82021,2.277349
81621,2.3213959
83934,2.2042108
83887,2.3676481
83860,2.3304405
83862,2.3094842
81995,2.3715446
80930,2.3210387
83833,2.4371288
80926,2.244413
81988,2.2732432
83768,2.279635
83725,2.23582
83736,2.4550397
83747,2.2608635
80921,2.1969478
83683,2.2924242
83545,2.2669542
81596,2.3078308
82689,2.2922933
83403,2.2984254
81957,2.3211937
80881,2.3761618
80865,2.3347414
80868,2.2904282
80873,2.319747
80844,2.2987204
83321,2.3743227
83309,2.2903385
81586,2.3587434
81583,2.2276301
82327,2.3834279
81944,2.3680418
83228,2.19122
80813,2.302467
80802,2.3065014
92647,2.2465854
93549,2.3437815
93429,2.3366356
93398,2.272834
93119,2.279388
93216,2.221517
83314,2.3020651
94473,2.4248013
94468,2.3314602
7492,2.2994645
7490,2.3364518
7488,2.3121538
15798,2.3467743
7479,2.4251618
7478,2.378217
7475,2.2833755
46868,2.4379897
3664,2.3106148
7465,2.2864156
9661,2.4930842
99534,2.5866191
7362,2.342881
5057,2.3154173
7444,2.393857
7441,2.2987502
25833,2.2827032
87410,2.4556267
7360,2.3467941
7424,2.3348262
70952,2.342698
7412,2.221027
5411,2.3336737
7408,2.4625149
84246,2.2823
78470,2.3167796
88619,2.253194
7392,2.353241
7387,2.3020065
7374,2.2751575
57294,2.2772348
56010,2.3273
17898,2.2781894
95894,2.4810886
95972,2.366062
96730,2.401143
96720,2.1884103
96710,2.3272595
96701,2.3239179
96702,2.3839755
96694,2.437215
96576,2.2258296
95968,2.38027
95965,2.303384
96378,2.2613604
96364,2.3870964
96294,2.1541436
96176,2.3026016
99273,2.2625332
1725,2.183286
54179,2.3889298
2386,2.418855
2388,2.276042
2123,2.3251405
2308,2.3358154
2122,2.3688946
4101,2.4575355
4087,2.318623
85665,2.3589847
25607,2.3062694
71203,2.2380326
25605,2.2239394
85486,2.2650747
8119,2.3956833
7630,2.2434704
19037,2.3377929
8118,2.4732344
95815,2.3452265
7810,2.3228812
8111,2.264509
8112,2.4091394
76532,2.2921333
7809,2.3806517
91742,2.2578554
84540,2.2240157
7806,2.453004
7807,2.2794282
8108,2.354134
93176,2.393771
93121,2.3005211
8107,2.3099825
8105,2.3493843
5359,2.3488126
67543,2.4341383
82398,2.2466326
8101,2.5192475
77731,2.287839
4464,2.2965555
82575,2.4206412
8097,2.3532617
8098,2.3582506
18657,2.2473717
81018,2.42279
7803,2.3058631
7627,2.319372
86458,2.2955327
5255,2.40999
78561,2.3517923
99034,2.2791424
98838,2.4476311
8087,2.3026407
8085,2.3448963
7800,2.1857145
84397,2.3490667
93538,2.2158902
8081,2.2276394
85721,2.363079
7798,2.3929694
72983,2.266804
5133,2.2169273
17067,2.3310883
19785,2.3487453
66778,2.3195417
5210,2.2886722
8069,2.2895732
81678,2.3928678
8068,2.2052577
8067,2.3984263
81674,2.316768
93470,2.3339176
85029,2.3123071
7795,2.3352962
7796,2.2857187
4319,2.3458586
52440,2.3501987
8063,2.2636023
8060,2.282627
86484,2.2657752
67065,2.221241
96151,2.244717
7793,2.3018353
8050,2.3506806
8052,2.2505643
7792,2.1971314
30795,2.3675027
8046,2.3716183
7791,2.3059897
8042,2.1714585
8043,2.4364567
7619,2.3682294
8040,2.3432813
66347,2.2127125
98849,2.2035692
78238,2.2446184
8037,2.2512338
8038,2.236301
84789,2.3655887
7789,2.3255825
6193,2.216769
8031,2.2696543
7787,2.231976
7784,2.2318783
7785,2.168294
82558,2.4012992
8027,2.3523993
21675,2.3236861
8024,2.3464081
19139,2.2589898
4014,2.2038107
85219,2.2331283
3642,2.3892093
7782,2.2738545
8016,2.2908986
8017,2.2352777
7615,2.2330182
7781,2.432574
8013,2.3708313
18785,2.2392077
8011,2.3058882
7779,2.2798684
7778,2.3824441
7777,2.3712652
7776,2.3177688
73149,2.315236
7772,2.3434687
7773,2.318328
73008,2.3419635
7771,2.3134396
84453,2.3036845
3614,2.3877704
7996,2.132212
7765,2.3306074
7766,2.3105636
7993,2.332233
7608,2.182889
7987,2.2979522
7762,2.4853113
70689,2.3812716
71874,2.3212726
7760,2.347812
7756,2.2178533
7758,2.274423
7980,2.3924017
92862,2.3743823
863,2.2366896
7978,2.3155777
84011,2.385845
84185,2.2765636
86938,2.3259723
7973,2.335674
7974,2.249186
7753,2.4024115
5996,2.236631
7970,2.193672
83954,2.319464
71238,2.2329407
7968,2.3121872
7965,2.3519175
7963,2.3291197
592,2.382524
7961,2.3383095
7958,2.2453394
98637,2.3521574
7957,2.3146782
7953,2.3338494
7954,2.2602453
7751,2.3238132
83837,2.3436997
82360,2.20583
73251,2.3608053
7750,2.3371356
7747,2.2787602
7748,2.1922526
7946,2.3379042
68172,2.1768956
7746,2.2846987
65616,2.24104
7943,2.235377
7944,2.3225756
52150,2.320452
7941,2.3441992
7938,2.275536
7934,2.3397412
81974,2.2421806
72460,2.3288164
7930,2.325089
7743,2.3985522
7744,2.3067632
7742,2.333149
77244,2.4541872
92903,2.3986402
68784,2.341211
7924,2.232679
7741,2.2908235
98797,2.277425
7603,2.351245
7740,2.2054777
92519,2.2524283
7739,2.2576146
50415,2.269349
57597,2.335908
80938,2.2748108
88160,2.3301685
72908,2.2165287
7912,2.3414958
89468,2.2530136
81950,2.282482
82329,2.6050386
7738,2.320331
7737,2.2857585
52040,2.289424
89516,2.365452
7905,2.3772607
7735,2.3005636
7903,2.267813
73051,2.3344915
92653,2.3754785
7732,2.3673732
7731,2.2951066
7730,2.3350914
7728,2.2414966
3197,2.1870522
7723,2.3102183
69815,2.4100838
7722,2.3146262
69861,2.2326965
7721,2.1578336
7887,2.2935631
7720,2.3987992
83266,2.2148411
6079,2.253809
67553,2.3009174
74066,2.2941914
7882,2.2986994
73572,2.3678846
7718,2.3757327
7881,2.2927697
7591,2.36798
7713,2.2745
50082,2.3536384
7714,2.2460608
7715,2.264274
7716,2.341365
39133,2.3373601
7712,2.3149886
7710,2.2452056
7711,2.2997265
7876,2.3776188
7588,2.2556841
7589,2.2967978
7707,2.5121243
7708,2.3178573
7709,2.2440956
75552,2.4674542
80935,2.3628237
7705,2.244804
7706,2.2780066
7872,2.2586315
7873,2.322737
7586,2.2505345
7587,2.1806312
7867,2.273859
7868,2.3024657
7869,2.3668482
7870,2.2974274
7703,2.3193467
7864,2.412195
72872,2.3754618
7700,2.4572659
7701,2.3359892
7702,2.30244
71000,2.373456
86220,2.344327
3115,2.4163256
7698,2.2533941
93055,2.354739
7697,2.2069092
91698,2.1835248
7695,2.2673666
83134,2.2776282
67030,2.337576
7694,2.3187013
7693,2.1439972
7855,2.221838
7691,2.3548708
7689,2.3985765
7690,2.3018522
7685,2.3569472
7687,2.300373
7683,2.3024926
7850,2.2812753
78899,2.2728744
91675,2.397615
39202,2.2882848
7593,2.349184
7846,2.3575113
7847,2.444385
7681,2.289974
98943,2.296758
73074,2.3205407
7679,2.3727248
7677,2.2493
7678,2.4012043
73073,2.3386028
7676,2.2970974
51917,2.471752
3199,2.4113648
91687,2.3037207
91646,2.4715528
91678,2.251573
91677,2.2946594
7833,2.2450476
88197,2.2962878
91684,2.3119953
91636,2.33846
91644,2.348216
91649,2.2511122
91654,2.355212
7674,2.4045596
91674,2.295934
5142,2.3104167
91662,2.3069086
91652,2.285245
91647,2.3386652
91633,2.3141093
7576,2.2597494
91645,2.3733292
91681,2.262843
91648,2.3516734
91628,2.3246312
7575,2.353483
7672,2.3131342
7673,2.2183952
91629,2.3657315
7669,2.224224
7670,2.3295386
7671,2.3285606
91643,2.310941
7826,2.4005177
7827,2.2532032
82589,2.212395
7667,2.2945008
7668,2.3265522
91676,2.293367
91671,2.2828708
7666,2.3351042
91630,2.3175535
91670,2.2180984
91638,2.2316675
78710,2.3763628
7664,2.3324695
77376,2.3444812
7571,2.3759265
7572,2.3186028
7662,2.2056024
94354,2.339895
7659,2.398142
91627,2.4501183
7569,2.4437802
7657,2.3610702
7567,2.2919443
7566,2.2535088
7564,2.2057831
7654,2.2979498
7655,2.3203888
7561,2.3027189
81918,2.3605816
7562,2.3368373
7651,2.302495
7652,2.41199
91637,2.328765
7649,2.2999847
7650,2.286714
78564,2.285148
7646,2.3494594
7647,2.5587094
7648,2.3118699
7643,2.461396
7644,2.4141657
71374,2.2811246
7637,2.2898479
7638,2.3294246
7639,2.1773715
7640,2.469166
7641,2.3224483
6737,2.263366
6471,2.2183256
6449,2.2496738
6406,2.2881868
6290,2.288681
6131,2.2533689
95482,2.371684
10492,2.2761097
9670,2.3124228
10470,2.2756488
9662,2.2646954
10317,2.2554603
10286,2.2028697
10275,2.237799
97000,2.3017702
10264,2.3143792
10201,2.178115
10119,2.2717662
9645,2.282505
10034,2.2175577
10023,2.2430317
10001,2.2258587
96166,2.2726429
2838,2.3139849
13436,2.25759
86032,2.282819
8734,2.2642107
13401,2.271702
13350,2.2160232
13297,2.22133
13207,2.2070022
14537,2.2325718
14381,2.2859883
14503,2.2627854
14376,2.289301
14363,2.202256
14440,2.343628
14428,2.2188833
14424,2.3056164
14425,2.305317
14420,2.2665153
14415,2.53306
14407,2.2144203
14408,2.3708534
14405,2.3534632
14395,2.322224
14393,2.4687483
15853,2.2132416
15809,2.3320985
15802,2.2484531
89638,2.3657982
15564,2.3630672
15490,2.3027596
15344,2.2368517
15107,2.4016929
15084,2.4652965
15079,2.4416952
23505,2.3130643
17764,2.3490078
17606,2.3743715
10336,2.3720796
10376,2.2952654
10377,2.379097
10335,2.353847
10372,2.318253
