Product_id Rating Timestamp Reviewer_id
0 5 1411344000 5058
7 5 1388966400 5445
7 5 1393891200 5296
7 5 1395100800 5420
7 5 1397952000 5406
7 3 1398902400 5400
7 5 1399507200 5395
7 5 1399766400 5392
7 5 1403654400 5294
9 4 1388534400 6768
9 4 1388534400 6769
9 3 1388620800 6763
9 4 1389052800 6754
9 1 1390262400 5847
9 1 1390262400 6738
9 1 1390694400 5845
9 2 1390694400 6003
9 1 1391558400 6725
9 4 1392249600 6717
9 3 1392508800 6712
9 1 1393027200 6701
9 2 1393718400 6693
9 2 1394150400 6681
9 1 1394150400 6683
9 4 1394409600 6163
9 5 1394668800 6262
9 3 1395532800 6088
9 3 1395532800 6660
9 3 1395792000 6086
9 2 1396396800 6648
9 1 1396569600 6643
9 1 1396569600 6644
9 5 1396742400 6258
9 3 1397174400 6085
9 2 1397174400 6634
9 1 1397433600 5840
9 2 1397692800 6624
9 1 1398124800 5839
9 3 1398988800 6081
9 3 1398988800 6604
9 1 1399248000 6599
9 2 1400112000 5995
9 4 1401062400 6581
9 1 1401148800 6577
9 4 1401235200 6156
9 2 1401753600 6568
9 3 1401840000 6078
9 5 1402444800 6247
9 1 1402963200 5836
9 3 1403049600 6553
9 4 1403395200 6547
9 4 1403740800 6152
9 1 1403913600 5833
9 1 1403913600 6541
9 2 1404086400 6537
9 4 1404691200 6151
9 1 1404777600 5831
9 3 1405123200 6519
9 3 1405209600 6517
9 4 1405814400 6507
9 2 1406073600 6504
9 3 1406332800 6499
9 3 1406332800 6500
9 4 1406678400 6150
9 3 1407196800 6074
9 2 1407456000 5988
9 2 1407542400 6479
9 2 1407801600 6471
9 2 1407974400 6466
9 2 1407974400 6467
9 3 1408233600 6070
9 1 1408492800 5825
9 1 1408492800 6460
9 1 1408665600 5823
9 3 1408752000 6069
9 3 1408838400 6453
9 1 1408924800 6448
9 1 1408924800 6449
9 1 1408924800 6450
9 1 1409097600 5821
9 4 1409443200 6442
9 2 1410220800 6429
9 2 1410307200 5984
9 5 1410393600 6234
9 3 1411430400 6408
9 3 1412035200 6064
9 1 1412553600 5812
9 1 1413072000 5808
9 1 1413072000 5809
9 1 1413072000 5810
9 1 1413158400 5806
9 4 1413244800 6392
9 3 1413331200 6389
9 2 1413417600 5980
9 2 1413676800 5979
9 4 1413849600 6138
9 3 1413936000 6062
9 2 1414972800 6368
9 1 1415664000 5802
9 1 1415750400 5800
12 4 1399766400 8470
15 4 1391472000 8622
15 4 1398556800 8605
15 1 1401667200 8596
15 5 1413072000 8558
15 5 1413763200 8576
15 5 1418601600 6390
18 3 1405468800 8831
18 5 1406332800 8828
20 5 1388880000 117783
20 5 1389571200 117781
20 5 1390262400 117779
20 5 1391904000 13723
20 5 1391990400 117770
20 5 1393545600 117769
20 4 1393977600 117766
20 5 1394928000 21303
20 5 1394928000 108719
20 5 1396396800 117757
20 5 1398211200 12258
20 5 1398211200 99748
20 5 1398902400 117651
20 5 1399766400 112052
20 5 1400371200 117737
20 2 1400544000 117734
20 4 1402444800 16134
20 4 1403222400 72327
20 5 1403481600 117649
20 5 1403740800 117717
20 5 1404345600 35055
20 5 1405900800 117705
20 4 1406678400 112857
20 5 1407196800 117701
20 5 1407715200 65460
20 5 1408665600 52820
20 4 1409184000 75426
20 5 1410998400 117685
20 5 1412035200 117680
20 5 1414540800 117669
20 4 1417910400 24021
24 5 1390521600 23685
24 4 1403568000 14197
28 4 1391990400 9152
28 5 1393977600 9175
28 5 1394409600 9329
28 4 1396051200 9321
28 5 1397174400 9315
28 3 1397865600 9310
28 3 1397865600 9311
28 5 1397952000 9308
28 5 1404864000 9277
28 5 1406592000 9173
28 5 1407024000 9172
28 5 1408147200 9259
28 5 1408233600 9257
28 3 1411776000 9234
28 5 1417305600 9217
29 5 1399507200 9939
34 5 1399334400 10386
39 4 1401840000 232273
43 4 1403308800 10532
43 4 1403308800 10533
43 5 1413072000 10491
43 4 1414108800 10513
43 5 1418083200 10490
48 1 1401408000 10974
48 1 1407456000 10967
52 4 1409702400 68117
52 5 1413417600 160722
52 3 1415059200 35489
52 5 1417132800 160720
56 5 1388534400 6770
56 5 1388793600 118722
56 4 1388880000 118066
56 4 1389139200 14482
56 5 1389139200 118721
56 5 1389398400 90933
56 5 1389571200 118301
56 5 1389571200 118714
56 5 1389571200 118715
56 5 1389571200 47872
56 5 1389657600 118300
56 5 1389657600 82744
56 5 1389657600 6591
56 5 1389744000 118298
56 5 1389744000 118299
56 5 1389744000 118711
56 5 1389744000 8571
56 5 1389916800 85598
56 5 1389916800 118710
56 4 1390089600 118708
56 4 1390089600 11280
56 5 1390348800 27731
56 5 1390348800 61557
56 5 1390348800 118704
56 5 1390348800 5121
56 5 1390348800 110592
56 4 1390521600 61959
56 5 1390608000 118700
56 5 1390608000 118701
56 5 1390608000 14404
56 5 1390694400 5846
56 5 1390953600 118295
56 4 1391212800 118063
56 4 1391212800 7025
56 5 1391385600 112461
56 5 1391472000 53257
56 5 1391472000 98601
56 5 1391558400 98199
56 5 1391817600 118690
56 5 1391990400 118688
56 5 1392076800 118292
56 5 1392249600 65664
56 5 1392422400 8621
56 5 1392422400 118684
56 5 1392508800 6817
56 5 1392595200 118290
56 5 1392681600 39557
56 5 1392768000 112213
56 5 1393200000 14004
56 5 1393200000 14665
56 5 1393286400 26498
56 5 1393372800 112336
56 5 1393804800 118672
56 5 1393891200 6001
56 5 1393891200 118671
56 5 1393977600 118670
56 4 1394064000 6000
56 4 1394064000 8613
56 5 1394150400 6681
56 5 1394582400 6675
56 5 1394755200 118287
56 5 1394755200 118288
56 5 1394755200 110145
56 5 1395014400 22769
56 5 1395100800 118666
56 4 1395273600 118663
56 4 1395273600 70285
56 5 1395446400 26784
56 5 1395532800 92100
56 5 1396137600 118285
56 4 1396224000 118653
56 4 1396224000 118655
56 5 1396310400 118284
56 5 1396396800 17294
56 5 1396483200 118649
56 5 1396656000 118283
56 5 1396656000 118645
56 5 1396656000 118646
56 4 1396915200 118055
56 5 1397001600 118643
56 5 1397260800 26366
56 5 1397260800 98255
56 5 1397260800 52361
56 5 1397347200 118640
56 5 1397347200 118641
56 4 1397520000 6629
56 5 1397606400 118281
56 5 1397606400 11515
56 5 1398211200 118634
56 5 1398297600 118279
56 5 1398556800 118276
56 5 1398556800 118277
56 4 1398902400 61942
56 5 1398902400 118630
56 5 1399075200 15192
56 5 1399075200 118627
56 5 1399075200 14508
56 4 1399248000 10951
56 4 1399852800 6708
56 5 1400112000 108666
56 5 1400371200 118274
56 5 1400457600 118619
56 5 1400457600 118620
56 4 1400630400 118051
56 5 1400716800 118273
56 5 1400716800 118616
56 5 1400716800 14434
56 5 1400889600 118614
56 5 1401321600 118271
56 5 1401753600 118270
56 5 1401840000 118269
56 5 1401926400 118268
56 5 1402272000 39998
56 5 1402876800 118264
56 5 1402876800 118265
56 5 1402876800 39624
56 5 1402963200 118263
56 5 1403222400 6576
56 4 1403568000 108639
56 5 1403913600 118599
56 5 1404000000 6537
56 5 1404086400 118257
56 5 1404086400 118258
56 5 1404172800 118596
56 4 1404777600 118044
56 4 1404777600 118590
56 5 1404864000 118254
56 5 1405036800 34518
56 4 1405123200 36891
