Product_id Rating Timestamp Reviewer_id
B00ASEOJEQ 4.0 1389052800 A155L8L4QMT239
B00ASEOJEQ 5.0 1389225600 A9GJDJPH4M6NL
B00ASEOJEQ 5.0 1390262400 A1LCV7QLTIJ9ZD
B00ASEOJEQ 1.0 1391904000 A39D4CKEKWK912
B00ASEOJEQ 5.0 1393027200 A1PSBCPB27WRON
B00ASEOJEQ 5.0 1396915200 ABR1CVPXJR9OD
B00ASEOJEQ 3.0 1398211200 A1PE95V7HXQ32O
B0089PLHRI 5.0 1390780800 A2R7HML1PX8AP9
B0089PLHRI 1.0 1398384000 A3J967JPDIR636
B0089PLHRI 5.0 1399507200 A3JC8DHPK4WA6I
B00GZ1VX1I 5.0 1389225600 AHKKJA3BRGOO8
B00GZ1VX1I 4.0 1389484800 A1HKWXUR9S63B2
B00GZ1VX1I 4.0 1390348800 A14R91OI8LM0UG
B00GZ1VX1I 5.0 1390780800 A3RIVB7SFH9HYK
B00GZ1VX1I 1.0 1392422400 A2CBYDQM3RTCWN
B00GZ1VX1I 2.0 1392508800 A2IKMEIGWQNOH1
B00GZ1VX1I 5.0 1392681600 AI0JR2NLWFH7M
B00GZ1VX1I 4.0 1394928000 A1L0SFH352SY12
B00GZ1VX1I 5.0 1395100800 AQSMMW10EMKCQ
B00GZ1VX1I 3.0 1395705600 A221UTWGB0PZKJ
B00GZ1VX1I 5.0 1395878400 A2YF4W8DHCGMWW
B00GZ1VX1I 2.0 1397174400 A2AVMYZT67LQ4H
B00GZ1VX1I 4.0 1397260800 A1HLIXKADZTAS1
B00GZ1VX1I 5.0 1399248000 A1YVDO2INQHP02
B00GZ1VX1I 5.0 1400198400 A3R2NHJCMUIVCX
B00GZ1VX1I 5.0 1400284800 A36R89VML1PN1F
B00GZ1VX1I 4.0 1400716800 AJPSJEOPFJ3K9
B00GZ1VX1I 1.0 1401148800 A1Q7UHNHRUJQ4B
B00GZ1VX1I 4.0 1401840000 A2BB7O9XCMX83J
B00GZ1VX1I 1.0 1402444800 A3LGN6KDYJ093
B00GZ1VX1I 5.0 1402963200 A2WT7QHG67ILMX
B00GZ1VX1I 4.0 1403049600 A15OS3N44MAE39
B00GZ1VX1I 4.0 1403222400 A2LTSIJFYI3OQM
B00GZ1VX1I 4.0 1403395200 A2AUEF4SGEV8VM
B00GZ1VX1I 4.0 1403827200 A2X26H10K8JHA3
B00GZ1VX1I 3.0 1403827200 A3GJYGX7P7OYC9
B00GZ1VX1I 1.0 1404604800 A3A6X8KDKY3I2T
B00GZ1VX1I 5.0 1405296000 A1MFJN1BBMSZIN
B003NQ0FEE 5.0 1390953600 A3BWYNI0KGWQ7V
B003NQ0FEE 5.0 1396828800 A1G1FHDZRTZFHU
B003NQ0FEE 2.0 1399420800 A2WD3IAPO5NIYP
B003NQ0FEE 5.0 1400889600 A26FOT0HAW49EV
B006J2JJ6E 5.0 1394668800 A2ZR98KFIA6Q45
B006J2JJ6E 3.0 1399939200 A19GHB15EWZUF3
B008RDOHRY 5.0 1388880000 ARD6XN7HNFTZ4
B008RDOHRY 3.0 1389312000 A25F3NW3Z2LP32
B008RDOHRY 5.0 1389744000 A26OH0RS1CE3Z3
